"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 16 17:29:10 GMT 2023","Thu Feb 16 17:29:17 GMT 2023","6496","","","","","","CheckThatUserSeesVacanciesSelectedFromTagBlockInSideBar",""
"passed","Thu Feb 16 17:27:55 GMT 2023","Thu Feb 16 17:28:03 GMT 2023","8595","","","","","","CheckLocalizationOnJobPage",""
"passed","Thu Feb 16 17:29:32 GMT 2023","Thu Feb 16 17:29:39 GMT 2023","6906","","","","","","CheckThatUserSeesVacanciesSelectedFromDirectionDropdown",""
"passed","Thu Feb 16 17:30:57 GMT 2023","Thu Feb 16 17:31:00 GMT 2023","2935","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Thu Feb 16 17:30:43 GMT 2023","Thu Feb 16 17:30:47 GMT 2023","3817","","","","","","CheckThatUserSeesMessageAboutFailSearchResults",""
"passed","Thu Feb 16 17:30:49 GMT 2023","Thu Feb 16 17:30:53 GMT 2023","4081","","","","","","CheckThatUserSeesStartPageAfterDeletedTextFromSearchInput",""
"passed","Thu Feb 16 17:30:19 GMT 2023","Thu Feb 16 17:30:22 GMT 2023","2435","","","","","","CheckLogoDisplayedOnMainPage",""
"passed","Thu Feb 16 17:30:11 GMT 2023","Thu Feb 16 17:30:17 GMT 2023","6830","","","","","","CheckThatUserSeesVacancySelectedFromSeniorityLevelDropdown",""
"passed","Thu Feb 16 17:28:32 GMT 2023","Thu Feb 16 17:28:49 GMT 2023","16784","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringPartOfNameVacancyInSearchInputInCareerBlock",""
"passed","Thu Feb 16 17:30:10 GMT 2023","Thu Feb 16 17:30:19 GMT 2023","9228","","","","","","CheckThatUserDeleteSelectedTagsFromSeniorityLevelDropdownClickingResetButton",""
"passed","Thu Feb 16 17:27:47 GMT 2023","Thu Feb 16 17:27:54 GMT 2023","7088","","","","","","CheckThatUserSeesVacanciesSelectedFromDirectionBlockInSideBar",""
"passed","Thu Feb 16 17:27:56 GMT 2023","Thu Feb 16 17:28:01 GMT 2023","5631","","","","","","CheckThatUserSeesVacancySelectedFromDirectionBlockInSideBar",""
"passed","Thu Feb 16 17:28:53 GMT 2023","Thu Feb 16 17:29:00 GMT 2023","7882","","","","","","CheckThatUserDeleteSelectedTagsFromSenioritySideBarClickingResetButton",""
"passed","Thu Feb 16 17:28:21 GMT 2023","Thu Feb 16 17:28:23 GMT 2023","2240","","","","","","CheckThatAllDropdownsAreExpandedByDefault",""
