"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 21 10:34:14 GMT 2023","Tue Feb 21 10:34:17 GMT 2023","3479","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Tue Feb 21 10:32:37 GMT 2023","Tue Feb 21 10:32:47 GMT 2023","9595","","","","","","CheckThatUserSeesVacanciesSelectedFromStackBlockInSideBar",""
"failed","Tue Feb 21 10:30:41 GMT 2023","Tue Feb 21 10:30:50 GMT 2023","9256","","","","","","CheckLocalizationOnJobPage",""
"passed","Tue Feb 21 10:32:30 GMT 2023","Tue Feb 21 10:32:41 GMT 2023","11094","","","","","","CheckThatUserSeesVacanciesSelectedFromDirectionDropdown",""
"passed","Tue Feb 21 10:32:07 GMT 2023","Tue Feb 21 10:32:17 GMT 2023","10110","","","","","","CheckThatUserSeesVacanciesSelectedFromTagBlockInSideBar",""
"passed","Tue Feb 21 10:34:18 GMT 2023","Tue Feb 21 10:34:21 GMT 2023","3220","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Tue Feb 21 10:34:22 GMT 2023","Tue Feb 21 10:34:25 GMT 2023","3247","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Tue Feb 21 10:31:55 GMT 2023","Tue Feb 21 10:32:04 GMT 2023","9178","","","","","","CheckThatUserDeleteSelectedTagsFromTagSideBarClickingResetButton",""
"passed","Tue Feb 21 10:30:28 GMT 2023","Tue Feb 21 10:30:38 GMT 2023","10058","","","","","","CheckBreadcrumbsHeaderInJobsBlock",""
"passed","Tue Feb 21 10:31:57 GMT 2023","Tue Feb 21 10:32:07 GMT 2023","10050","","","","","","CheckThatUserSeesVacanciesSelectedFromSeniorityBlockInSideBar",""
"passed","Tue Feb 21 10:32:26 GMT 2023","Tue Feb 21 10:32:35 GMT 2023","8569","","","","","","CheckThatUserDeleteSelectedTagsFromStackSideBarClickingResetButton",""
"passed","Tue Feb 21 10:33:46 GMT 2023","Tue Feb 21 10:33:53 GMT 2023","6968","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringPartOfNameVacancy",""
"passed","Tue Feb 21 10:34:02 GMT 2023","Tue Feb 21 10:34:07 GMT 2023","5097","","","","","","CheckErrorMessageForInvalidFormatAttachedFileOnContactForm",""
