"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 21 16:07:59 GMT 2023","Tue Feb 21 16:08:06 GMT 2023","7009","","","","","","CheckThatUserDeleteSelectedTagsFromStackSideBarClickingResetButton",""
"passed","Tue Feb 21 16:06:51 GMT 2023","Tue Feb 21 16:07:15 GMT 2023","23574","","","","","","CheckThatUserSeesCorrectResultsWhenEnteringVacancyInSearchInputInCareerBlock",""
"passed","Tue Feb 21 16:09:49 GMT 2023","Tue Feb 21 16:09:52 GMT 2023","3306","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Tue Feb 21 16:09:34 GMT 2023","Tue Feb 21 16:09:37 GMT 2023","3330","","","","","","CheckThatUserSeesMessageAboutFailSearchResults",""
"passed","Tue Feb 21 16:09:35 GMT 2023","Tue Feb 21 16:09:42 GMT 2023","6456","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringPartOfNameVacancy",""
"passed","Tue Feb 21 16:06:27 GMT 2023","Tue Feb 21 16:06:47 GMT 2023","19677","","","","","","CheckNavigationHeaderOnJobPage",""
"passed","Tue Feb 21 16:08:26 GMT 2023","Tue Feb 21 16:08:35 GMT 2023","9121","","","","","","CheckThatUserSeesVacanciesSelectedFromSeniorityLevelDropdown",""
"passed","Tue Feb 21 16:06:21 GMT 2023","Tue Feb 21 16:06:54 GMT 2023","33070","","","","","","CheckPaginationOnCareerPage",""
"passed","Tue Feb 21 16:07:32 GMT 2023","Tue Feb 21 16:07:40 GMT 2023","7361","","","","","","CheckThatUserDeleteSelectedTagsFromTagSideBarClickingResetButton",""
"passed","Tue Feb 21 16:07:11 GMT 2023","Tue Feb 21 16:07:17 GMT 2023","6946","","","","","","CheckThatUserDeleteSelectedTagsFromSenioritySideBarClickingResetButton",""
"passed","Tue Feb 21 16:05:51 GMT 2023","Tue Feb 21 16:05:59 GMT 2023","8358","","","","","","CheckThatUserDeleteSelectedTagsFromDirectionSideBarClickingResetButton",""
"passed","Tue Feb 21 16:09:25 GMT 2023","Tue Feb 21 16:09:32 GMT 2023","7575","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringVacancyNameAndSelectedTagFromSeniorityLevelDropdown",""
"passed","Tue Feb 21 16:06:11 GMT 2023","Tue Feb 21 16:06:20 GMT 2023","9013","","","","","","CheckLocalizationOnJobPage",""
"passed","Tue Feb 21 16:09:00 GMT 2023","Tue Feb 21 16:09:08 GMT 2023","8826","","","","","","CheckThatUserDeleteSelectedTagsFromSeniorityLevelDropdownClickingResetButton",""
"passed","Tue Feb 21 16:09:44 GMT 2023","Tue Feb 21 16:09:50 GMT 2023","6318","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringVacancyName",""
"passed","Tue Feb 21 16:09:11 GMT 2023","Tue Feb 21 16:09:14 GMT 2023","3341","","","","","","CheckThatUserRedirectsToJobsBlockWhenClickingSearchButton",""
"failed","Tue Feb 21 16:08:50 GMT 2023","Tue Feb 21 16:08:58 GMT 2023","7062","","","","","","CheckThatUserDeleteSelectedTagsFromDirectionDropdownClickingResetButton",""
"passed","Tue Feb 21 16:06:02 GMT 2023","Tue Feb 21 16:06:09 GMT 2023","7775","","","","","","CheckBreadcrumbsHeaderInJobsBlock",""
"passed","Tue Feb 21 16:07:20 GMT 2023","Tue Feb 21 16:07:40 GMT 2023","19764","","","","","","CheckThatUserSeesVacanciesSelectedFromSeniorityBlockInSideBar",""
"failed","Tue Feb 21 16:08:59 GMT 2023","Tue Feb 21 16:09:31 GMT 2023","31875","","","","","","CheckThatUserCanSwithedLanguageInHeaderBlock",""
"passed","Tue Feb 21 16:08:38 GMT 2023","Tue Feb 21 16:08:45 GMT 2023","7291","","","","","","CheckThatUserSeesVacancySelectedFromDirectionDropdown",""
"passed","Tue Feb 21 16:08:30 GMT 2023","Tue Feb 21 16:08:49 GMT 2023","18610","","","","","","CheckThatUserSeesVacancySelectedFromStackBlockInSideBar",""
"passed","Tue Feb 21 16:07:17 GMT 2023","Tue Feb 21 16:07:23 GMT 2023","6032","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringPartOfNameVacancyInSearchInputInCareerBlock",""
"failed","Tue Feb 21 16:07:52 GMT 2023","Tue Feb 21 16:08:13 GMT 2023","20612","","","","","","CheckThatUserSeesVacancySelectedFromTagBlockInSideBar",""
"passed","Tue Feb 21 16:05:51 GMT 2023","Tue Feb 21 16:06:00 GMT 2023","9014","","","","","","CheckThatUserSeesErrorMessagesUnderRequiredFieldsWhenClickingSendAMessageButton",""
"passed","Tue Feb 21 16:07:29 GMT 2023","Tue Feb 21 16:07:32 GMT 2023","3197","","","","","","CheckThatUserSeesStartPageAfterClearedTextFromSearchInputInCareerBlock",""
"passed","Tue Feb 21 16:10:09 GMT 2023","Tue Feb 21 16:10:13 GMT 2023","4142","","","","","","CheckThatContactUsFormWorksCorrectWithValidDataInRequiredFields",""
"passed","Tue Feb 21 16:06:49 GMT 2023","Tue Feb 21 16:06:51 GMT 2023","2303","","","","","","CheckThatAllDropdownsAreExpandedByDefault",""
"passed","Tue Feb 21 16:10:04 GMT 2023","Tue Feb 21 16:10:09 GMT 2023","4357","","","","","","CheckThatContactUsFormWorksCorrectWithValidAttachedFilesFormat",""
"passed","Tue Feb 21 16:06:23 GMT 2023","Tue Feb 21 16:06:26 GMT 2023","3662","","","","","","CheckNavigationHeaderInCareerPage",""
"passed","Tue Feb 21 16:09:38 GMT 2023","Tue Feb 21 16:09:41 GMT 2023","3101","","","","","","CheckErrorMessageForInvalidFormatAttachedFileOnContactForm",""
"passed","Tue Feb 21 16:07:25 GMT 2023","Tue Feb 21 16:07:28 GMT 2023","3095","","","","","","CheckThatUserSeesMessageAboutFailSearchResultsAfterClearedSearchInputInCareerBlock",""
"passed","Tue Feb 21 16:09:41 GMT 2023","Tue Feb 21 16:09:45 GMT 2023","3645","","","","","","CheckErrorMessagesForEmptyRequiredFieldsOnContactForm",""
"failed","Tue Feb 21 16:07:42 GMT 2023","Tue Feb 21 16:07:57 GMT 2023","15614","","","","","","CheckThatUserSeesVacancySelectedFromSeniorityBlockInSideBar",""
"passed","Tue Feb 21 16:06:12 GMT 2023","Tue Feb 21 16:06:19 GMT 2023","6688","","","","","","CheckThatUserSeesVacancySelectedFromDirectionBlockInSideBar",""
"passed","Tue Feb 21 16:08:56 GMT 2023","Tue Feb 21 16:08:58 GMT 2023","1796","","","","","","CheckLogoDisplayedOnMainPage",""
"passed","Tue Feb 21 16:09:59 GMT 2023","Tue Feb 21 16:10:04 GMT 2023","4481","","","","","","CheckThatContactUsFormWorksCorrectWithValidAttachedFilesFormat",""
"passed","Tue Feb 21 16:06:01 GMT 2023","Tue Feb 21 16:06:10 GMT 2023","8532","","","","","","CheckThatUserSeesVacanciesSelectedFromDirectionBlockInSideBar",""
"passed","Tue Feb 21 16:09:53 GMT 2023","Tue Feb 21 16:09:56 GMT 2023","2945","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Tue Feb 21 16:08:15 GMT 2023","Tue Feb 21 16:08:24 GMT 2023","9295","","","","","","CheckThatUserSeesVacanciesSelectedFromDirectionDropdown",""
"passed","Tue Feb 21 16:09:31 GMT 2023","Tue Feb 21 16:09:35 GMT 2023","3653","","","","","","CheckThatUserCanSwithedLanguageInNavigationBlock",""
"passed","Tue Feb 21 16:09:52 GMT 2023","Tue Feb 21 16:09:55 GMT 2023","3552","","","","","","CheckThatUserSeesStartPageAfterDeletedTextFromSearchInput",""
"passed","Tue Feb 21 16:09:56 GMT 2023","Tue Feb 21 16:09:59 GMT 2023","2685","","","","","","CheckErrorMessagesForRequiredFieldsWithSpacesOnContactForm",""
"passed","Tue Feb 21 16:09:45 GMT 2023","Tue Feb 21 16:09:48 GMT 2023","2935","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Tue Feb 21 16:08:08 GMT 2023","Tue Feb 21 16:08:28 GMT 2023","19574","","","","","","CheckThatUserSeesVacanciesSelectedFromStackBlockInSideBar",""
"passed","Tue Feb 21 16:07:42 GMT 2023","Tue Feb 21 16:07:50 GMT 2023","8628","","","","","","CheckThatUserSeesVacanciesSelectedFromTagBlockInSideBar",""
"passed","Tue Feb 21 16:08:47 GMT 2023","Tue Feb 21 16:08:55 GMT 2023","8031","","","","","","CheckThatUserSeesVacancySelectedFromSeniorityLevelDropdown",""
"passed","Tue Feb 21 16:09:15 GMT 2023","Tue Feb 21 16:09:23 GMT 2023","8002","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringVacancyNameAndSelectedTagFromDirectionDropdown",""
