"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 23 10:48:18 GMT 2023","Thu Feb 23 10:48:26 GMT 2023","7693","","","","","","CheckThatUserSeesVacancySelectedFromSeniorityLevelDropdown",""
"passed","Thu Feb 23 10:46:15 GMT 2023","Thu Feb 23 10:46:22 GMT 2023","7758","","","","","","CheckThatUserSeesVacancySelectedFromDirectionBlockInSideBar",""
"passed","Thu Feb 23 10:45:36 GMT 2023","Thu Feb 23 10:45:50 GMT 2023","14333","","","","","","CheckThatUserSeesErrorMessagesUnderRequiredFieldsWhenClickingSendAMessageButton",""
"passed","Thu Feb 23 10:49:09 GMT 2023","Thu Feb 23 10:49:13 GMT 2023","4262","","","","","","CheckThatContactUsFormWorksCorrectWithValidDataInRequiredFields",""
"passed","Thu Feb 23 10:48:58 GMT 2023","Thu Feb 23 10:49:03 GMT 2023","5301","","","","","","CheckThatContactUsFormWorksCorrectWithValidAttachedFilesFormat",""
"passed","Thu Feb 23 10:47:11 GMT 2023","Thu Feb 23 10:47:15 GMT 2023","3794","","","","","","CheckThatUserSeesStartPageAfterClearedTextFromSearchInputInCareerBlock",""
"passed","Thu Feb 23 10:48:54 GMT 2023","Thu Feb 23 10:48:57 GMT 2023","2939","","","","","","CheckErrorMessagesForRequiredFieldsWithSpacesOnContactForm",""
"passed","Thu Feb 23 10:45:52 GMT 2023","Thu Feb 23 10:45:56 GMT 2023","4157","","","","","","CheckNavigationHeaderInCareerPage",""
"passed","Thu Feb 23 10:46:24 GMT 2023","Thu Feb 23 10:46:26 GMT 2023","2240","","","","","","CheckThatAllDropdownsAreExpandedByDefault",""
"passed","Thu Feb 23 10:48:47 GMT 2023","Thu Feb 23 10:48:50 GMT 2023","2930","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Thu Feb 23 10:48:07 GMT 2023","Thu Feb 23 10:48:16 GMT 2023","8882","","","","","","CheckThatUserSeesVacancySelectedFromDirectionDropdown",""
"passed","Thu Feb 23 10:47:10 GMT 2023","Thu Feb 23 10:47:18 GMT 2023","8083","","","","","","CheckThatUserDeleteSelectedTagsFromSenioritySideBarClickingResetButton",""
"passed","Thu Feb 23 10:47:49 GMT 2023","Thu Feb 23 10:47:54 GMT 2023","4331","","","","","","CheckThatUserCanSwithedLanguageInNavigationBlock",""
"passed","Thu Feb 23 10:48:51 GMT 2023","Thu Feb 23 10:48:53 GMT 2023","2875","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Thu Feb 23 10:48:31 GMT 2023","Thu Feb 23 10:48:35 GMT 2023","3441","","","","","","CheckThatUserSeesMessageAboutFailSearchResults",""
"passed","Thu Feb 23 10:47:54 GMT 2023","Thu Feb 23 10:47:57 GMT 2023","3235","","","","","","CheckThatUserRedirectsToJobsBlockWhenClickingSearchButton",""
"passed","Thu Feb 23 10:47:47 GMT 2023","Thu Feb 23 10:47:49 GMT 2023","1953","","","","","","CheckLogoDisplayedOnMainPage",""
"passed","Thu Feb 23 10:46:27 GMT 2023","Thu Feb 23 10:46:45 GMT 2023","17853","","","","","","CheckThatUserSeesCorrectResultsWhenEnteringVacancyInSearchInputInCareerBlock",""
"passed","Thu Feb 23 10:48:28 GMT 2023","Thu Feb 23 10:48:34 GMT 2023","6345","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringPartOfNameVacancy",""
"passed","Thu Feb 23 10:47:35 GMT 2023","Thu Feb 23 10:47:44 GMT 2023","8789","","","","","","CheckThatUserSeesVacanciesSelectedFromStackBlockInSideBar",""
"passed","Thu Feb 23 10:45:57 GMT 2023","Thu Feb 23 10:46:17 GMT 2023","20681","","","","","","CheckNavigationHeaderOnJobPage",""
"passed","Thu Feb 23 10:49:03 GMT 2023","Thu Feb 23 10:49:08 GMT 2023","4742","","","","","","CheckThatContactUsFormWorksCorrectWithValidAttachedFilesFormat",""
"passed","Thu Feb 23 10:46:47 GMT 2023","Thu Feb 23 10:47:05 GMT 2023","17797","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringPartOfNameVacancyInSearchInputInCareerBlock",""
"passed","Thu Feb 23 10:48:35 GMT 2023","Thu Feb 23 10:48:38 GMT 2023","3118","","","","","","CheckErrorMessageForInvalidFormatAttachedFileOnContactForm",""
