"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 27 22:24:28 GMT 2023","Mon Feb 27 22:24:34 GMT 2023","5988","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringVacancyName",""
"passed","Mon Feb 27 22:22:15 GMT 2023","Mon Feb 27 22:22:21 GMT 2023","5233","","","","","","CheckThatUserSeesVacancySelectedFromDirectionBlockInSideBar",""
"passed","Mon Feb 27 22:23:19 GMT 2023","Mon Feb 27 22:23:37 GMT 2023","18459","","","","","","CheckThatUserSeesVacanciesSelectedFromSeniorityLevelDropdown",""
"passed","Mon Feb 27 22:22:06 GMT 2023","Mon Feb 27 22:22:09 GMT 2023","2505","","","","","","CheckNavigationHeaderInCareerPage",""
"passed","Mon Feb 27 22:22:38 GMT 2023","Mon Feb 27 22:22:40 GMT 2023","2456","","","","","","CheckThatUserSeesMessageAboutFailSearchResultsAfterClearedSearchInputInCareerBlock",""
"passed","Mon Feb 27 22:24:38 GMT 2023","Mon Feb 27 22:24:41 GMT 2023","2362","","","","","","CheckErrorMessagesForRequiredFieldsWithSpacesOnContactForm",""
"passed","Mon Feb 27 22:23:48 GMT 2023","Mon Feb 27 22:23:50 GMT 2023","2358","","","","","","CheckThatUserRedirectsToJobsBlockWhenClickingSearchButton",""
"passed","Mon Feb 27 22:24:46 GMT 2023","Mon Feb 27 22:24:49 GMT 2023","3595","","","","","","CheckThatContactUsFormWorksCorrectWithValidAttachedFilesFormat",""
"passed","Mon Feb 27 22:24:35 GMT 2023","Mon Feb 27 22:24:38 GMT 2023","2628","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Mon Feb 27 22:22:44 GMT 2023","Mon Feb 27 22:22:51 GMT 2023","6563","","","","","","CheckThatUserDeleteSelectedTagsFromSenioritySideBarClickingResetButton",""
"passed","Mon Feb 27 22:24:10 GMT 2023","Mon Feb 27 22:24:26 GMT 2023","16357","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringPartOfNameVacancy",""
"passed","Mon Feb 27 22:22:53 GMT 2023","Mon Feb 27 22:22:59 GMT 2023","6643","","","","","","CheckThatUserSeesVacanciesSelectedFromSeniorityBlockInSideBar",""
"passed","Mon Feb 27 22:22:22 GMT 2023","Mon Feb 27 22:22:24 GMT 2023","1761","","","","","","CheckThatAllDropdownsAreExpandedByDefault",""
"passed","Mon Feb 27 22:24:25 GMT 2023","Mon Feb 27 22:24:29 GMT 2023","3258","","","","","","CheckErrorMessagesForEmptyRequiredFieldsOnContactForm",""
"passed","Mon Feb 27 22:23:42 GMT 2023","Mon Feb 27 22:23:44 GMT 2023","1304","","","","","","CheckLogoDisplayedOnMainPage",""
"passed","Mon Feb 27 22:22:31 GMT 2023","Mon Feb 27 22:22:36 GMT 2023","5287","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringPartOfNameVacancyInSearchInputInCareerBlock",""
"passed","Mon Feb 27 22:22:09 GMT 2023","Mon Feb 27 22:22:17 GMT 2023","7361","","","","","","CheckNavigationHeaderOnJobPage",""
"passed","Mon Feb 27 22:24:04 GMT 2023","Mon Feb 27 22:24:21 GMT 2023","17480","","","","","","CheckThatUserSeesVacancySelectedFromSeniorityLevelDropdown",""
"passed","Mon Feb 27 22:24:35 GMT 2023","Mon Feb 27 22:24:38 GMT 2023","2850","","","","","","CheckThatUserSeesStartPageAfterDeletedTextFromSearchInput",""
"passed","Mon Feb 27 22:23:40 GMT 2023","Mon Feb 27 22:24:02 GMT 2023","22247","","","","","","CheckThatUserSeesVacancySelectedFromDirectionDropdown",""
