"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 20 13:50:11 GMT 2023","Mon Feb 20 13:50:28 GMT 2023","16924","","","","","","CheckThatUserSeesVacancySelectedFromStackBlockInSideBar",""
"passed","Mon Feb 20 13:48:41 GMT 2023","Mon Feb 20 13:48:54 GMT 2023","12744","","","","","","CheckNavigationHeaderOnJobPage",""
"passed","Mon Feb 20 13:49:13 GMT 2023","Mon Feb 20 13:49:16 GMT 2023","3512","","","","","","CheckThatUserSeesMessageAboutFailSearchResultsAfterClearedSearchInputInCareerBlock",""
"passed","Mon Feb 20 13:49:21 GMT 2023","Mon Feb 20 13:49:28 GMT 2023","6920","","","","","","CheckThatUserDeleteSelectedTagsFromTagSideBarClickingResetButton",""
"passed","Mon Feb 20 13:51:12 GMT 2023","Mon Feb 20 13:51:16 GMT 2023","3273","","","","","","CheckThatUserSeesStartPageAfterDeletedTextFromSearchInput",""
"passed","Mon Feb 20 13:50:47 GMT 2023","Mon Feb 20 13:50:51 GMT 2023","3604","","","","","","CheckThatUserCanSwithedLanguageInHeaderBlock",""
"passed","Mon Feb 20 13:48:08 GMT 2023","Mon Feb 20 13:48:16 GMT 2023","7822","","","","","","CheckThatUserSeesErrorMessagesUnderRequiredFieldsWhenClickingSendAMessageButton",""
"passed","Mon Feb 20 13:49:54 GMT 2023","Mon Feb 20 13:50:00 GMT 2023","6440","","","","","","CheckThatUserDeleteSelectedTagsFromStackSideBarClickingResetButton",""
"passed","Mon Feb 20 13:48:55 GMT 2023","Mon Feb 20 13:48:58 GMT 2023","2468","","","","","","CheckThatAllDropdownsAreExpandedByDefault",""
"passed","Mon Feb 20 13:50:49 GMT 2023","Mon Feb 20 13:50:56 GMT 2023","7272","","","","","","CheckThatUserDeleteSelectedTagsFromSeniorityLevelDropdownClickingResetButton",""
"passed","Mon Feb 20 13:49:50 GMT 2023","Mon Feb 20 13:50:07 GMT 2023","16758","","","","","","CheckThatUserSeesVacancySelectedFromTagBlockInSideBar",""
"passed","Mon Feb 20 13:49:17 GMT 2023","Mon Feb 20 13:49:20 GMT 2023","3528","","","","","","CheckThatUserSeesStartPageAfterClearedTextFromSearchInputInCareerBlock",""
"passed","Mon Feb 20 13:51:20 GMT 2023","Mon Feb 20 13:51:24 GMT 2023","4236","","","","","","CheckErrorMessagesForEmptyRequiredFieldsOnContactForm",""
"passed","Mon Feb 20 13:50:09 GMT 2023","Mon Feb 20 13:50:17 GMT 2023","8080","","","","","","CheckThatUserSeesVacanciesSelectedFromDirectionDropdown",""
"passed","Mon Feb 20 13:48:27 GMT 2023","Mon Feb 20 13:48:33 GMT 2023","6648","","","","","","CheckThatUserSeesVacancySelectedFromDirectionBlockInSideBar",""
"passed","Mon Feb 20 13:48:58 GMT 2023","Mon Feb 20 13:49:04 GMT 2023","5801","","","","","","CheckThatUserSeesCorrectResultsWhenEnteringVacancyInSearchInputInCareerBlock",""
"passed","Mon Feb 20 13:49:18 GMT 2023","Mon Feb 20 13:49:24 GMT 2023","6680","","","","","","CheckThatUserDeleteSelectedTagsFromSenioritySideBarClickingResetButton",""
"passed","Mon Feb 20 13:50:51 GMT 2023","Mon Feb 20 13:50:55 GMT 2023","4410","","","","","","CheckThatUserCanSwithedLanguageInNavigationBlock",""
"passed","Mon Feb 20 13:51:16 GMT 2023","Mon Feb 20 13:51:19 GMT 2023","2956","","","","","","CheckErrorMessageForInvalidFormatAttachedFileOnContactForm",""
"passed","Mon Feb 20 13:50:28 GMT 2023","Mon Feb 20 13:50:35 GMT 2023","6817","","","","","","CheckThatUserSeesVacancySelectedFromDirectionDropdown",""
"passed","Mon Feb 20 13:49:46 GMT 2023","Mon Feb 20 13:49:52 GMT 2023","5938","","","","","","CheckThatUserSeesVacancySelectedFromSeniorityBlockInSideBar",""
"passed","Mon Feb 20 13:51:00 GMT 2023","Mon Feb 20 13:51:19 GMT 2023","18781","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringVacancyNameAndSelectedTagFromDirectionDropdown",""
"passed","Mon Feb 20 13:49:26 GMT 2023","Mon Feb 20 13:49:44 GMT 2023","18359","","","","","","CheckThatUserSeesVacanciesSelectedFromSeniorityBlockInSideBar",""
"passed","Mon Feb 20 13:51:45 GMT 2023","Mon Feb 20 13:51:49 GMT 2023","3801","","","","","","CheckThatContactUsFormWorksCorrectWithValidDataInRequiredFields",""
"passed","Mon Feb 20 13:50:44 GMT 2023","Mon Feb 20 13:50:46 GMT 2023","1935","","","","","","CheckLogoDisplayedOnMainPage",""
"passed","Mon Feb 20 13:51:28 GMT 2023","Mon Feb 20 13:51:31 GMT 2023","2857","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Mon Feb 20 13:51:37 GMT 2023","Mon Feb 20 13:51:41 GMT 2023","3573","","","","","","CheckThatContactUsFormWorksCorrectWithValidAttachedFilesFormat",""
"passed","Mon Feb 20 13:51:24 GMT 2023","Mon Feb 20 13:51:28 GMT 2023","3176","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Mon Feb 20 13:51:35 GMT 2023","Mon Feb 20 13:51:37 GMT 2023","2170","","","","","","CheckErrorMessagesForRequiredFieldsWithSpacesOnContactForm",""
"passed","Mon Feb 20 13:48:26 GMT 2023","Mon Feb 20 13:48:36 GMT 2023","9807","","","","","","CheckLocalizationOnJobPage",""
"passed","Mon Feb 20 13:51:30 GMT 2023","Mon Feb 20 13:51:33 GMT 2023","3728","","","","","","CheckThatUserSeesMessageAboutFailSearchResults",""
"passed","Mon Feb 20 13:50:29 GMT 2023","Mon Feb 20 13:50:47 GMT 2023","17763","","","","","","CheckThatUserDeleteSelectedTagsFromDirectionDropdownClickingResetButton",""
"passed","Mon Feb 20 13:50:19 GMT 2023","Mon Feb 20 13:50:26 GMT 2023","7533","","","","","","CheckThatUserSeesVacanciesSelectedFromSeniorityLevelDropdown",""
"passed","Mon Feb 20 13:48:08 GMT 2023","Mon Feb 20 13:48:16 GMT 2023","7554","","","","","","CheckThatUserDeleteSelectedTagsFromDirectionSideBarClickingResetButton",""
"passed","Mon Feb 20 13:51:05 GMT 2023","Mon Feb 20 13:51:11 GMT 2023","5555","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringVacancyName",""
"passed","Mon Feb 20 13:49:06 GMT 2023","Mon Feb 20 13:49:12 GMT 2023","5953","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringPartOfNameVacancyInSearchInputInCareerBlock",""
