"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 20 10:19:48 GMT 2023","Mon Feb 20 10:19:51 GMT 2023","2830","","","","","","CheckThatAllDropdownsAreExpandedByDefault",""
"passed","Mon Feb 20 10:22:43 GMT 2023","Mon Feb 20 10:22:46 GMT 2023","3057","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Mon Feb 20 10:20:36 GMT 2023","Mon Feb 20 10:20:44 GMT 2023","7891","","","","","","CheckThatUserDeleteSelectedTagsFromStackSideBarClickingResetButton",""
"passed","Mon Feb 20 10:22:30 GMT 2023","Mon Feb 20 10:22:34 GMT 2023","4093","","","","","","CheckThatUserSeesMessageAboutFailSearchResults",""
"passed","Mon Feb 20 10:20:24 GMT 2023","Mon Feb 20 10:20:28 GMT 2023","3811","","","","","","CheckThatUserSeesStartPageAfterClearedTextFromSearchInputInCareerBlock",""
"passed","Mon Feb 20 10:23:04 GMT 2023","Mon Feb 20 10:23:09 GMT 2023","4722","","","","","","CheckThatContactUsFormWorksCorrectWithValidAttachedFilesFormat",""
"passed","Mon Feb 20 10:22:37 GMT 2023","Mon Feb 20 10:22:40 GMT 2023","3799","","","","","","CheckThatUserSeesStartPageAfterDeletedTextFromSearchInput",""
"passed","Mon Feb 20 10:18:26 GMT 2023","Mon Feb 20 10:18:36 GMT 2023","9952","","","","","","CheckThatUserSeesErrorMessagesUnderRequiredFieldsWhenClickingSendAMessageButton",""
"passed","Mon Feb 20 10:21:54 GMT 2023","Mon Feb 20 10:22:02 GMT 2023","7385","","","","","","CheckThatUserSeesVacancySelectedFromDirectionDropdown",""
"passed","Mon Feb 20 10:21:21 GMT 2023","Mon Feb 20 10:21:29 GMT 2023","8104","","","","","","CheckThatUserDeleteSelectedTagsFromDirectionDropdownClickingResetButton",""
"passed","Mon Feb 20 10:21:31 GMT 2023","Mon Feb 20 10:21:51 GMT 2023","20600","","","","","","CheckThatUserDeleteSelectedTagsFromSeniorityLevelDropdownClickingResetButton",""
"passed","Mon Feb 20 10:18:37 GMT 2023","Mon Feb 20 10:18:46 GMT 2023","8780","","","","","","CheckBreadcrumbsHeaderInJobsBlock",""
"passed","Mon Feb 20 10:18:38 GMT 2023","Mon Feb 20 10:18:46 GMT 2023","8074","","","","","","CheckThatUserSeesVacanciesSelectedFromDirectionBlockInSideBar",""
"passed","Mon Feb 20 10:21:54 GMT 2023","Mon Feb 20 10:21:56 GMT 2023","2494","","","","","","CheckLogoDisplayedOnMainPage",""
"passed","Mon Feb 20 10:21:01 GMT 2023","Mon Feb 20 10:21:18 GMT 2023","17568","","","","","","CheckThatUserSeesVacancySelectedFromTagBlockInSideBar",""
"failed","Mon Feb 20 10:18:48 GMT 2023","Mon Feb 20 10:19:28 GMT 2023","39329","","","","","","CheckLocalizationOnJobPage",""
