"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 08 22:22:48 GMT 2023","Wed Mar 08 22:22:55 GMT 2023","6846","","","","","","CheckThatUserSeesCorrectResultsWhenEnteringVacancyInSearchInputInCareerBlock",""
"passed","Wed Mar 08 22:24:40 GMT 2023","Wed Mar 08 22:24:43 GMT 2023","2987","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Wed Mar 08 22:22:57 GMT 2023","Wed Mar 08 22:23:04 GMT 2023","7016","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringPartOfNameVacancyInSearchInputInCareerBlock",""
"passed","Wed Mar 08 22:23:53 GMT 2023","Wed Mar 08 22:23:55 GMT 2023","1738","","","","","","CheckLogoDisplayedOnMainPage",""
"passed","Wed Mar 08 22:22:04 GMT 2023","Wed Mar 08 22:22:13 GMT 2023","9224","","","","","","CheckThatUserDeleteSelectedTagsFromDirectionSideBarClickingResetButton",""
"passed","Wed Mar 08 22:23:10 GMT 2023","Wed Mar 08 22:23:13 GMT 2023","3439","","","","","","CheckThatUserSeesStartPageAfterClearedTextFromSearchInputInCareerBlock",""
"passed","Wed Mar 08 22:24:22 GMT 2023","Wed Mar 08 22:24:25 GMT 2023","3221","","","","","","CheckThatUserSeesMessageAboutFailSearchResults",""
"passed","Wed Mar 08 22:23:55 GMT 2023","Wed Mar 08 22:23:59 GMT 2023","4124","","","","","","CheckThatUserCanSwithedLanguageInNavigationBlock",""
"passed","Wed Mar 08 22:24:58 GMT 2023","Wed Mar 08 22:25:03 GMT 2023","4614","","","","","","CheckThatContactUsFormWorksCorrectWithValidAttachedFilesFormat",""
"passed","Wed Mar 08 22:23:35 GMT 2023","Wed Mar 08 22:23:55 GMT 2023","19854","","","","","","CheckThatUserSeesVacanciesSelectedFromDirectionDropdown",""
"passed","Wed Mar 08 22:24:32 GMT 2023","Wed Mar 08 22:24:36 GMT 2023","3627","","","","","","CheckErrorMessagesForEmptyRequiredFieldsOnContactForm",""
"passed","Wed Mar 08 22:24:26 GMT 2023","Wed Mar 08 22:24:32 GMT 2023","6101","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringPartOfNameVacancy",""
"passed","Wed Mar 08 22:22:20 GMT 2023","Wed Mar 08 22:22:34 GMT 2023","14125","","","","","","CheckNavigationHeaderOnJobPage",""
"passed","Wed Mar 08 22:22:35 GMT 2023","Wed Mar 08 22:23:09 GMT 2023","33920","","","","","","CheckPaginationOnCareerPage",""
"passed","Wed Mar 08 22:24:53 GMT 2023","Wed Mar 08 22:24:58 GMT 2023","4462","","","","","","CheckThatContactUsFormWorksCorrectWithValidAttachedFilesFormat",""
"passed","Wed Mar 08 22:24:50 GMT 2023","Wed Mar 08 22:24:53 GMT 2023","2632","","","","","","CheckErrorMessagesForRequiredFieldsWithSpacesOnContactForm",""
"passed","Wed Mar 08 22:24:42 GMT 2023","Wed Mar 08 22:24:46 GMT 2023","3739","","","","","","CheckThatUserSeesStartPageAfterDeletedTextFromSearchInput",""
"passed","Wed Mar 08 22:24:28 GMT 2023","Wed Mar 08 22:24:32 GMT 2023","3373","","","","","","CheckErrorMessageForInvalidFormatAttachedFileOnContactForm",""
"passed","Wed Mar 08 22:24:00 GMT 2023","Wed Mar 08 22:24:03 GMT 2023","3084","","","","","","CheckThatUserRedirectsToJobsBlockWhenClickingSearchButton",""
"passed","Wed Mar 08 22:24:43 GMT 2023","Wed Mar 08 22:24:47 GMT 2023","3246","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Wed Mar 08 22:23:14 GMT 2023","Wed Mar 08 22:23:21 GMT 2023","7222","","","","","","CheckThatUserDeleteSelectedTagsFromSenioritySideBarClickingResetButton",""
"passed","Wed Mar 08 22:25:03 GMT 2023","Wed Mar 08 22:25:08 GMT 2023","4103","","","","","","CheckThatContactUsFormWorksCorrectWithValidDataInRequiredFields",""
"passed","Wed Mar 08 22:24:34 GMT 2023","Wed Mar 08 22:24:41 GMT 2023","6183","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringVacancyName",""
"passed","Wed Mar 08 22:23:57 GMT 2023","Wed Mar 08 22:24:07 GMT 2023","10159","","","","","","CheckThatUserSeesVacanciesSelectedFromSeniorityLevelDropdown",""
"passed","Wed Mar 08 22:22:15 GMT 2023","Wed Mar 08 22:22:34 GMT 2023","19217","","","","","","CheckThatUserSeesVacanciesSelectedFromDirectionBlockInSideBar",""
"passed","Wed Mar 08 22:24:13 GMT 2023","Wed Mar 08 22:24:21 GMT 2023","7326","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringVacancyNameAndSelectedTagFromSeniorityLevelDropdown",""
