"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 25 08:54:20 GMT 2023","Tue Apr 25 08:54:22 GMT 2023","2247","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Tue Apr 25 08:51:41 GMT 2023","Tue Apr 25 08:51:49 GMT 2023","8292","","","","","","CheckThatUserDeleteSelectedTagsFromDirectionSideBarClickingResetButton",""
"passed","Tue Apr 25 08:54:37 GMT 2023","Tue Apr 25 08:54:40 GMT 2023","3455","","","","","","CheckThatContactUsFormWorksCorrectWithValidDataInRequiredFields",""
"passed","Tue Apr 25 08:54:23 GMT 2023","Tue Apr 25 08:54:25 GMT 2023","2327","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Tue Apr 25 08:53:37 GMT 2023","Tue Apr 25 08:53:44 GMT 2023","7133","","","","","","CheckThatUserSeesVacancySelectedFromDirectionDropdown",""
"passed","Tue Apr 25 08:53:45 GMT 2023","Tue Apr 25 08:53:52 GMT 2023","6374","","","","","","CheckThatUserSeesVacancySelectedFromSeniorityLevelDropdown",""
"passed","Tue Apr 25 08:53:32 GMT 2023","Tue Apr 25 08:53:34 GMT 2023","1671","","","","","","CheckLogoDisplayedOnMainPage",""
"passed","Tue Apr 25 08:54:26 GMT 2023","Tue Apr 25 08:54:28 GMT 2023","2285","","","","","","CheckErrorMessagesForRequiredFieldsWithSpacesOnContactForm",""
"passed","Tue Apr 25 08:51:41 GMT 2023","Tue Apr 25 08:51:49 GMT 2023","8661","","","","","","CheckThatUserSeesErrorMessagesUnderRequiredFieldsWhenClickingSendAMessageButton",""
"passed","Tue Apr 25 08:54:17 GMT 2023","Tue Apr 25 08:54:20 GMT 2023","3047","","","","","","CheckThatUserSeesMessageAboutFailSearchResults",""
"passed","Tue Apr 25 08:52:38 GMT 2023","Tue Apr 25 08:52:40 GMT 2023","2575","","","","","","CheckThatUserSeesStartPageAfterClearedTextFromSearchInputInCareerBlock",""
"passed","Tue Apr 25 08:53:38 GMT 2023","Tue Apr 25 08:53:55 GMT 2023","17847","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringVacancyNameAndSelectedTagFromDirectionDropdown",""
"passed","Tue Apr 25 08:54:07 GMT 2023","Tue Apr 25 08:54:11 GMT 2023","3086","","","","","","CheckThatUserSeesStartPageAfterDeletedTextFromSearchInput",""
"passed","Tue Apr 25 08:52:49 GMT 2023","Tue Apr 25 08:53:08 GMT 2023","18317","","","","","","CheckThatUserSeesVacanciesSelectedFromDirectionDropdown",""
"passed","Tue Apr 25 08:54:17 GMT 2023","Tue Apr 25 08:54:20 GMT 2023","2438","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Tue Apr 25 08:51:59 GMT 2023","Tue Apr 25 08:52:05 GMT 2023","6504","","","","","","CheckThatUserSeesVacancySelectedFromDirectionBlockInSideBar",""
"passed","Tue Apr 25 08:52:09 GMT 2023","Tue Apr 25 08:52:14 GMT 2023","5541","","","","","","CheckThatUserSeesCorrectResultsWhenEnteringVacancyInSearchInputInCareerBlock",""
"passed","Tue Apr 25 08:52:41 GMT 2023","Tue Apr 25 08:52:48 GMT 2023","7129","","","","","","CheckThatUserDeleteSelectedTagsFromTagSideBarClickingResetButton",""
"passed","Tue Apr 25 08:53:13 GMT 2023","Tue Apr 25 08:53:30 GMT 2023","17328","","","","","","CheckThatUserSeesVacanciesSelectedFromStackBlockInSideBar",""
"passed","Tue Apr 25 08:53:57 GMT 2023","Tue Apr 25 08:54:15 GMT 2023","18542","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringVacancyNameAndSelectedTagFromSeniorityLevelDropdown",""
"passed","Tue Apr 25 08:51:50 GMT 2023","Tue Apr 25 08:51:57 GMT 2023","7185","","","","","","CheckThatUserSeesVacanciesSelectedFromDirectionBlockInSideBar",""
"passed","Tue Apr 25 08:54:00 GMT 2023","Tue Apr 25 08:54:06 GMT 2023","5418","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringVacancyName",""
"passed","Tue Apr 25 08:52:16 GMT 2023","Tue Apr 25 08:52:33 GMT 2023","16469","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringPartOfNameVacancyInSearchInputInCareerBlock",""
"passed","Tue Apr 25 08:53:09 GMT 2023","Tue Apr 25 08:53:35 GMT 2023","25773","","","","","","CheckThatUserSeesVacanciesSelectedFromSeniorityLevelDropdown",""
"passed","Tue Apr 25 08:54:14 GMT 2023","Tue Apr 25 08:54:17 GMT 2023","2719","","","","","","CheckErrorMessagesForRequiredFieldsWithInvalidDataOnContactForm",""
"passed","Tue Apr 25 08:53:53 GMT 2023","Tue Apr 25 08:53:59 GMT 2023","5327","","","","","","CheckThatUserSeesCorrectSearchResultsWhenEnteringPartOfNameVacancy",""
"passed","Tue Apr 25 08:53:34 GMT 2023","Tue Apr 25 08:53:37 GMT 2023","2589","","","","","","CheckThatUserRedirectsToJobsBlockWhenClickingSearchButton",""
"passed","Tue Apr 25 08:52:34 GMT 2023","Tue Apr 25 08:52:37 GMT 2023","2844","","","","","","CheckThatUserSeesMessageAboutFailSearchResultsAfterClearedSearchInputInCareerBlock",""
"passed","Tue Apr 25 08:54:29 GMT 2023","Tue Apr 25 08:54:33 GMT 2023","4014","","","","","","CheckThatContactUsFormWorksCorrectWithValidAttachedFilesFormat",""
"passed","Tue Apr 25 08:54:11 GMT 2023","Tue Apr 25 08:54:13 GMT 2023","2419","","","","","","CheckErrorMessageForInvalidFormatAttachedFileOnContactForm",""
"passed","Tue Apr 25 08:52:07 GMT 2023","Tue Apr 25 08:52:09 GMT 2023","1357","","","","","","CheckThatAllDropdownsAreExpandedByDefault",""
"passed","Tue Apr 25 08:52:32 GMT 2023","Tue Apr 25 08:52:46 GMT 2023","13816","","","","","","CheckThatUserSeesVacanciesSelectedFromSeniorityBlockInSideBar",""
"passed","Tue Apr 25 08:51:51 GMT 2023","Tue Apr 25 08:52:22 GMT 2023","30884","","","","","","CheckPaginationOnCareerPage",""
"passed","Tue Apr 25 08:54:33 GMT 2023","Tue Apr 25 08:54:36 GMT 2023","3457","","","","","","CheckThatContactUsFormWorksCorrectWithValidAttachedFilesFormat",""
"passed","Tue Apr 25 08:52:48 GMT 2023","Tue Apr 25 08:53:11 GMT 2023","22919","","","","","","CheckThatUserDeleteSelectedTagsFromStackSideBarClickingResetButton",""
